transaction_id,customer_id,transaction_date,category,item,quantity,unit_price,discount,total_spent,payment_method,location,region,customer_segment,rating,returned
TXN-104672,CUST-3304,2023-08-13,Beauty & Personal Care,Body Lotion,4,19.55,0.07,72.73,Cash,In-Store,East,,4.3,1.0
TXN-100552,CUST-4036,2022-07-28,Clothing,Running Shoes,7,83.57,0.21,462.14,Cash,In-Store,,Premium,2.4,1.0
TXN-102055,CUST-2866,2022-06-26,Beauty & Personal Care,Electric Toothbrush,3,53.51,0.13,139.66,Cash,Online,West,Premium,4.0,0.0
TXN-107014,CUST-3215,2022-11-30,Automotive,Seat Covers Set,6,51.95,0.17,258.71,Credit Card,Online,West,New,2.8,0.0
TXN-105993,CUST-3750,2024-03-24,Clothing,Cap,8,19.62,0.23,120.86,Debit Card,Online,East,Premium,4.6,0.0
TXN-108708,CUST-4588,2023-09-09,Sports & Outdoors,Yoga Mat,6,31.53,0.2,151.34,Credit Card,Mobile App,South,Regular,3.0,0.0
TXN-108891,CUST-1417,2024-02-28,Sports & Outdoors,Tennis Racket,8,68.84,0.01,545.21,Cash,Online,West,Regular,1.2,
TXN-108337,CUST-4497,2023-01-24,Toys & Games,Card Game Bundle,9,14.32,0.15,109.55,Bank Transfer,In-Store,East,Premium,4.4,0.0
TXN-104874,CUST-2401,2022-03-16,Electronics,Monitor,5,319.34,0.15,1357.19,Bank Transfer,Online,West,New,4.9,0.0
TXN-108146,CUST-1687,2022-11-10,Home & Kitchen,Rice Cooker,6 units,40.84,0.24,186.23,PayPal,Online,East,New,1.5,0.0
TXN-106063,CUST-2502,2024-11-03,Electronics,Webcam,9,93.55,0.23,648.3,PayPal,Mobile App,South,Regular,1.7,1.0
TXN-102747,CUST-1484,2024-03-18,Toys & Games,Drone Mini,1,84.26,0.18,69.09,Credit Card,In-Store,South,New,1.7,0.0
TXN-108727,CUST-3493,2022-07-15,Sports & Outdoors,Yoga Mat,4,32.63,0.29,92.67,Credit Card,In-Store,South,New,4.9,0.0
TXN-102174,CUST-1117,2024-05-18,Home & Kitchen,Desk Lamp,2,33.29,0.05,63.25,Bank Transfer,Online,Central,Regular,3.0,0.0
TXN-100250,CUST-1557,2023-02-20,Books,The Pragmatic Programmer,4,44.56,0.02,174.68,Bank Transfer,In-Store,,Regular,1.7,0.0
TXN-108056,CUST-2590,2022-08-09,Sports & Outdoors,Cycling Helmet,1,60.86,0.24,46.25,Debit Card,Mobile App,Central,Premium,1.5,0.0
TXN-102400,CUST-4416,2023-05-12,Beauty & Personal Care,Face Serum,3,37.1,0.05,105.73,Debit Card,Mobile App,West,New,4.6,0.0
TXN-103020,CUST-4740,2024-01-10,Toys & Games,Nerf Blaster,6,25.86,0.21,122.58,Bank Transfer,Online,East,New,,0.0
TXN-100575,CUST-3643,2022-02-13,Beauty & Personal Care,Electric Toothbrush,6,48.62,0.25,218.79,Bank Transfer,In-Store,North,Premium,2.0,0.0
TXN-107300,CUST-1639,2024-03-09,Clothing,Winter Jacket,2,117.23,0.12,206.32,Credit Card,Mobile App,South,Premium,1.8,0.0
TXN-109666,CUST-1187,2024-05-26,Sports & Outdoors,Resistance Bands,5,19.99,0.08,91.95,PayPal,In-Store,North,Premium,1.5,0.0
TXN-108443,CUST-1837,2024-03-23,Clothing,Hoodie,1,46.83,0.17,38.87,Debit Card,N/A,West,Premium,4.3,0.0
TXN-101670,CUST-3808,2023-12-22,Automotive,Jump Starter,UNKNOWN,82.97,0.08,610.66,Bank Transfer,Mobile App,East,New,2.1,1.0
TXN-109751,CUST-3984,2023-03-26,Toys & Games,Nerf Blaster,10,25.39,0.27,185.35,PayPal,Mobile App,West,Premium,5.0,0.0
TXN-109212,CUST-3161,06-12-2022,Sports & Outdoors,Treadmill,10,605.07,0.05,5748.17,Bank Transfer,Mobile App,Central,New,3.1,0.0
TXN-108763,CUST-4642,2022-03-05,Toys & Games,Drone Mini,10,94.66,0.08,870.87,Debit Card,Mobile App,North,Regular,5.0,1.0
TXN-106082,CUST-3908,2023-10-22,Automotive,Jump Starter,10,82.06,0.3,574.42,Bank Transfer,Online,South,VIP,1.4,0.0
TXN-106918,CUST-4930,14-11-2022,Sports & Outdoors,Tennis Racket,8,70.51,0.21,445.62,Cash,Online,North,VIP,,0.0
TXN-108840,CUST-3591,2022-03-07,Beauty & Personal Care,Face Cream,4,29.27,0.1,105.37,Bank Transfer,Online,Central,New,3.9,0.0
TXN-109782,CUST-3324,2023-11-04,Books,SQL Mastery,6,31.83,0.14,164.24,PayPal,Online,Central,VIP,3.8,0.0
TXN-105799,CUST-3971,01-09-2022,Automotive,Car Phone Mount,10 units,20.95,0.2,167.6,Bank Transfer,Online,North,Premium,1.2,0.0
TXN-107882,CUST-4083,2024-09-08,Automotive,Car Air Freshener,7,9.52,0.16,55.98,Bank Transfer,Online,West,VIP,2.8,0.0
TXN-103642,CUST-4244,2024-09-23,Toys & Games,Card Game Bundle,6,14.85,0.25,66.82,PayPal,Online,East,VIP,1.5,
TXN-104487,CUST-3836,2022-02-06,Home & Kitchen,Air Fryer,1,108.73,0.03,105.47,Debit Card,Mobile App,Central,Premium,,1.0
TXN-100846,CUST-3794,2024-05-13,Beauty & Personal Care,Beard Trimmer,2,49.01,0.17,81.36,PayPal,Online,East,Premium,1.8,0.0
TXN-106695,CUST-1085,2023-06-05,Beauty & Personal Care,Face Cream,6,29.2,0.19,141.91,PayPal,In-Store,East,New,2.2,0.0
TXN-107646,CUST-1679,2022-02-02,Automotive,Car Air Freshener,1,10.51,0.07,9.77,Bank Transfer,In-Store,Central,Premium,1.1,0.0
TXN-101902,CUST-3579,2024-08-23,Automotive,Car Air Freshener,10,9.63,0.02,94.37,Credit Card,Mobile App,Central,VIP,1.4,
TXN-104402,CUST-2181,2024-07-18,Sports & Outdoors,Dumbbells Set,6,86.18,0.23,398.15,,Mobile App,Central,Premium,,1.0
TXN-107358,CUST-1512,2024-04-18,Sports & Outdoors,Treadmill,1,544.49,0.17,451.93,Bank Transfer,Online,Central,New,1.2,0.0
TXN-107764,CUST-1645,2022-12-21,Sports & Outdoors,Protein Powder,1,48.7,0.02,47.73,PayPal,Mobile App,North,New,4.6,0.0
TXN-100157,CUST-1781,2022-08-14,Toys & Games,Remote Control Car,4,53.21,0.01,210.71,Credit Card,Online,East,New,1.6,0.0
TXN-105563,CUST-4758,2024-12-12,Clothing,Cap,10,18.32,0.29,130.07,Cash,Mobile App,North,Premium,4.1,1.0
TXN-105299,CUST-3076,2023-01-02,Clothing,Dress Shirt,N/A,37.91,0.05,288.12,Debit Card,Online,West,Premium,1.3,0.0
TXN-101616,CUST-4278,2024-08-25,Books,Atomic Habits,7,19.14,0.11,119.24,Bank Transfer,In-Store,,Regular,2.0,0.0
TXN-109311,CUST-4756,2024-02-25,Automotive,Car Air Freshener,10,10.5,0.04,100.8,Cash,In-Store,South,New,2.1,0.0
TXN-105468,CUST-3520,2023-10-09,Automotive,USB Car Charger,7,15.99,0.06,105.21,Cash,Mobile App,North,New,1.6,0.0
TXN-103278,CUST-3795,2023-05-16,Beauty & Personal Care,Face Serum,1,36.76,,27.2,Bank Transfer,In-Store,Central,VIP,2.0,0.0
TXN-108352,CUST-2819,2023-03-18,Toys & Games,Remote Control Car,7,45.04,0.16,264.84,Credit Card,Online,West,Regular,4.3,0.0
TXN-104455,CUST-1432,2022-05-19,Sports & Outdoors,Tennis Racket,10,71.06,0.2,568.48,Credit Card,In-Store,Central,New,4.1,0.0
TXN-108367,CUST-3331,2022-05-27,Electronics,Mechanical Keyboard,7,116.09,0.16,682.61,Debit Card,Online,West,New,2.1,0.0
TXN-109623,CUST-2816,2023-08-30,Beauty & Personal Care,Electric Toothbrush,6,51.78,0.18,254.76,Bank Transfer,Mobile App,East,ERROR,3.8,0.0
TXN-109611,CUST-4181,2024-12-11,Toys & Games,Chess Set,1,39.41,0.3,27.59,Debit Card,In-Store,Central,Regular,4.2,0.0
TXN-106282,CUST-3664,2022-11-05,Home & Kitchen,Vacuum Cleaner,6,189.13,0.07,1055.35,Debit Card,Mobile App,Central,VIP,1.0,0.0
TXN-109471,CUST-2009,2022-01-10,Clothing,Sneakers,2,72.88,0.17,120.98,Cash,In-Store,West,Regular,4.5,0.0
TXN-105378,CUST-1546,2024-12-21,Automotive,Car Floor Mats,1,32.81,0.01,32.48,Cash,Online,East,Regular,1.9,0.0
TXN-102586,CUST-2216,2022-01-21,Sports & Outdoors,Sleeping Bag,6,78.25,0.11,417.86,Debit Card,Mobile App,East,New,3.0,0.0
TXN-107078,CUST-1885,2022-10-08,Toys & Games,Play-Doh Kit,2,21.18,0.03,41.09,PayPal,Mobile App,,Regular,2.1,1.0
TXN-103069,CUST-4490,2022-04-26,Sports & Outdoors,Cycling Helmet,7,64.73,0.19,367.02,Credit Card,Online,West,Premium,2.0,0.0
TXN-104171,CUST-3093,2023-01-17,Books,Business Analytics,1,38.68,0.21,30.56,Debit Card,In-Store,South,,4.1,0.0
TXN-101211,CUST-1933,2024-11-17,Clothing,Dress Shirt,5,41.02,0.26,151.77,N/A,Online,South,Premium,2.4,0.0
TXN-109693,CUST-3259,2022-12-21,Sports & Outdoors,Yoga Mat,3,31.06,0.14,80.13,PayPal,In-Store,South,New,4.4,0.0
TXN-109670,CUST-4621,2022-08-12,Clothing,Running Shoes,7,82.77,0.0,579.39,Debit Card,Online,South,Regular,4.6,1.0
TXN-101336,CUST-2080,2024-10-15,Electronics,Smart Watch,6,259.41,0.14,1338.56,Debit Card,Mobile App,,New,4.7,1.0
TXN-104904,CUST-3374,2024-04-22,Sports & Outdoors,Water Bottle,3,23.27,0.06,65.62,PayPal,Mobile App,East,Premium,3.2,0.0
TXN-102659,CUST-1837,2022-03-11,Beauty & Personal Care,Electric Toothbrush,N/A,51.54,0.28,185.54,PayPal,In-Store,East,Premium,1.8,0.0
TXN-105152,CUST-2485,2024-01-13,Sports & Outdoors,Cycling Helmet,1,57.69,0.05,54.81,Debit Card,Mobile App,West,Regular,1.5,0.0
TXN-109768,CUST-3319,2022-04-29,Automotive,USB Car Charger,7,16.19,0.04,108.8,Credit Card,In-Store,South,New,2.7,0.0
TXN-106830,CUST-1087,2022-03-19,Sports & Outdoors,Protein Powder,9,53.87,0.3,339.38,Credit Card,In-Store,Central,VIP,3.4,0.0
TXN-101973,CUST-2919,2022-07-04,Sports & Outdoors,Resistance Bands,9,19.48,0.28,126.23,Bank Transfer,Mobile App,South,VIP,4.1,0.0
TXN-108687,CUST-3507,2023-02-21,Sports & Outdoors,Resistance Bands,N/A,19.81,0.1,53.49,PayPal,Mobile App,North,Regular,1.6,0.0
TXN-105704,CUST-4110,2022-09-15,Automotive,USB Car Charger,6,13.79,0.16,69.5,PayPal,Mobile App,North,Premium,3.7,1.0
TXN-100472,CUST-4440,2024-01-08,Sports & Outdoors,Protein Powder,4,49.74,,165.14,PayPal,In-Store,East,Premium,1.5,0.0
TXN-100669,CUST-2391,2022-12-23,Sports & Outdoors,Tennis Racket,4,66.97,0.27,195.55,Bank Transfer,In-Store,South,Premium,1.1,0.0
TXN-101780,CUST-2935,2022-02-16,Books,Atomic Habits,3,19.34,0.21,45.84,Cash,Mobile App,Central,New,3.1,0.0
TXN-100521,CUST-1447,2022-06-07,Clothing,Running Shoes,3,88.02,0.09,240.29,Cash,Online,North,Premium,3.0,0.0
TXN-101104,CUST-4687,2022-12-09,Beauty & Personal Care,Shampoo Set,UNKNOWN,23.03,0.18,56.65,Credit Card,Online,South,Premium,5.0,
TXN-108296,CUST-1399,2023-07-10,Toys & Games,Action Figure Set,4,27.39,0.02,107.37,Credit Card,Mobile App,Central,New,3.2,0.0
TXN-101420,CUST-1848,2022-08-25,Home & Kitchen,Desk Lamp,3,31.83,0.22,74.48,Cash,In-Store,West,New,2.9,0.0
TXN-104715,CUST-3080,2023-06-22,Automotive,Steering Wheel Cover,2,25.05,0.01,49.6,Debit Card,Mobile App,North,VIP,4.1,0.0
TXN-103864,CUST-3838,2024-01-28,Books,Business Analytics,4,39.64,0.05,150.63,Bank Transfer,In-Store,South,VIP,2.4,0.0
TXN-103544,CUST-4977,2023-02-25,Toys & Games,Play-Doh Kit,9,21.62,0.01,192.63,PayPal,In-Store,Central,Regular,4.4,1.0
TXN-107369,CUST-4595,2024-09-27,Beauty & Personal Care,Sunscreen SPF50,1,19.14,0.11,17.03,PayPal,Online,Central,New,4.9,1.0
TXN-104816,CUST-1882,2024-04-26,Electronics,Wireless Headphones,5,159.36,0.21,629.47,Debit Card,Online,,Regular,1.3,0.0
TXN-103111,CUST-4009,2023-05-17,Automotive,Car Air Freshener,7,9.31,0.29,46.27,Debit Card,Mobile App,South,New,3.8,1.0
TXN-106488,CUST-2552,2024-01-24,Sports & Outdoors,Yoga Mat,4,27.3,0.01,108.11,Debit Card,Online,North,VIP,3.2,0.0
TXN-105853,CUST-4675,2023-01-10,Electronics,Bluetooth Speaker,8,75.54,,453.24,Cash,,Central,Regular,4.1,0.0
TXN-105442,CUST-4599,2024-01-13,Clothing,Sneakers,2,83.21,0.28,119.82,PayPal,In-Store,South,New,1.1,0.0
TXN-105373,CUST-2007,2022-09-09,Beauty & Personal Care,Hair Dryer,9,41.4,0.02,365.15,PayPal,In-Store,East,Premium,3.1,0.0
TXN-106617,CUST-1806,2023-02-18,Clothing,Yoga Pants,5,47.83,0.01,236.76,Debit Card,Mobile App,West,Regular,1.2,0.0
TXN-105679,CUST-1720,2022-05-09,Automotive,Tire Inflator,2,44.49,0.08,81.86,Debit Card,Online,South,Regular,3.7,0.0
TXN-108022,CUST-2974,2022-08-12,Home & Kitchen,Cookware Set,1pcs,147.8,0.08,135.98,Cash,Online,East,Regular,1.4,1.0
TXN-100329,CUST-3906,2024-08-13,Beauty & Personal Care,Electric Toothbrush,5,$46.6,0.0,233.0,Cash,In-Store,South,VIP,3.4,1.0
TXN-101393,CUST-3855,2022-11-03,Automotive,Tire Inflator,10,40.9,0.08,376.28,Credit Card,Online,North,Regular,4.1,0.0
TXN-109533,CUST-1347,2023-07-29,Books,Business Analytics,6,37.85,0.06,213.47,Cash,In-Store,South,Premium,,1.0
TXN-104976,CUST-3349,2024-10-22,Beauty & Personal Care,Perfume Set,9,93.76,0.07,784.77,Credit Card,In-Store,North,New,2.3,0.0
TXN-100107,CUST-1295,2023-12-27,Home & Kitchen,Desk Lamp,4,35.22,0.15,119.75,PayPal,Mobile App,North,New,1.1,0.0
TXN-109258,CUST-4385,2022-11-13,Electronics,Laptop,7,940.9,0.19,5334.9,Cash,In-Store,North,Regular,1.9,0.0
TXN-105068,CUST-2774,2023-01-09,Electronics,Monitor,7,276.07,0.24,1468.69,Bank Transfer,Online,Central,New,4.7,0.0
TXN-108681,CUST-4278,2024-07-17,Electronics,Smartphone,6,640.56,0.05,3651.19,PayPal,Online,South,Premium,2.3,0.0
TXN-104688,CUST-3383,2023-06-20,Home & Kitchen,Blender,4,58.1,0.08,213.81,Credit Card,In-Store,West,Regular,3.9,0.0
TXN-103790,CUST-3949,2024-12-27,Home & Kitchen,Rice Cooker,5,40.72,0.14,175.1,Credit Card,Mobile App,North,Regular,2.8,0.0
TXN-102228,CUST-3733,2022-06-05,Clothing,Cap,3,18.21,0.12,48.07,Credit Card,In-Store,South,VIP,2.5,
TXN-107687,CUST-4727,2023-11-21,Home & Kitchen,Kitchen Knife Set,1,97.63,0.2,78.1,Credit Card,Online,West,VIP,1.6,0.0
TXN-100490,CUST-1894,2024-06-02,Toys & Games,Remote Control Car,2,51.44,0.04,98.76,Bank Transfer,Mobile App,North,New,3.9,0.0
TXN-104974,CUST-3999,24-05-2024,Home & Kitchen,Rice Cooker,7,44.03,0.07,286.64,PayPal,Online,West,Premium,3.5,0.0
TXN-106128,CUST-2930,2022-01-30,Toys & Games,Nerf Blaster,8,26.69,0.29,151.6,Credit Card,In-Store,West,New,3.5,1.0
TXN-107648,CUST-2255,2022-04-29,Home & Kitchen,Desk Lamp,4,33.97,0.08,125.01,Credit Card,Online,South,Premium,2.4,0.0
TXN-103998,CUST-4644,2022-02-25,Beauty & Personal Care,Body Lotion,7,18.47,0.01,128.0,Credit Card,Online,Central,Regular,1.4,0.0
TXN-100030,CUST-1913,12-04-2023,Automotive,Seat Covers Set,8,46.99,0.1,338.33,Credit Card,Mobile App,South,New,2.3,0.0
TXN-102025,CUST-2370,2022-07-08,Books,Clean Code,4,30.72,0.11,109.36,Cash,Online,West,VIP,4.3,1.0
TXN-104571,CUST-1347,2022-07-25,Electronics,Monitor,7,328.17,0.12,2021.53,Bank Transfer,In-Store,Central,Premium,4.5,0.0
TXN-108332,CUST-3194,2023-12-30,Books,Python for Data Science,9pcs,43.68,0.01,389.19,Bank Transfer,Online,East,Premium,,0.0
TXN-103741,CUST-4044,2023-02-18,Automotive,Car Floor Mats,10,34.02,0.2,272.16,Cash,Mobile App,South,VIP,4.5,0.0
TXN-102760,CUST-1843,2024-06-03,Toys & Games,Card Game Bundle,9,15.04,0.14,116.41,Cash,Online,West,New,2.1,0.0
TXN-102695,CUST-3424,06-03-2024,Toys & Games,Remote Control Car,4,52.2,0.28,150.34,Debit Card,In-Store,West,VIP,,0.0
TXN-105018,CUST-2838,2024-08-10,Sports & Outdoors,Tennis Racket,7,65.83,0.24,350.22,Credit Card,Online,South,New,3.3,0.0
TXN-109314,CUST-4651,2023-06-17,Toys & Games,Action Figure Set,6,$32.83,0.2,157.58,PayPal,Online,North,New,4.7,1.0
TXN-109408,CUST-2155,2023-09-08,Books,Machine Learning Basics,9,32.47,0.03,283.46,Debit Card,Online,South,Premium,1.2,0.0
TXN-105454,CUST-3588,2023-09-07,Beauty & Personal Care,Body Lotion,10,19.35,0.27,141.25,Cash,Mobile App,South,Regular,4.7,0.0
TXN-100033,CUST-2491,2023-02-08,Beauty & Personal Care,Face Cream,1,31.24,0.16,26.24,PayPal,In-Store,East,VIP,3.7,0.0
TXN-100566,CUST-1819,2023-10-04,Clothing,Dress Shirt,5,40.03,0.13,174.13,PayPal,Online,East,New,3.7,1.0
TXN-105317,CUST-3356,2023-07-10,Electronics,Laptop,9,905.25,0.1,7332.53,Credit Card,Mobile App,East,New,2.4,0.0
TXN-101774,CUST-1336,2023-07-26,Home & Kitchen,Coffee Maker,6,65.24,0.09,356.21,Cash,In-Store,North,Regular,3.8,0.0
TXN-109232,CUST-2815,2024-02-28,Home & Kitchen,Cookware Set,1,153.19,0.26,113.36,Bank Transfer,In-Store,Central,VIP,3.0,0.0
TXN-101459,CUST-3515,2023-04-12,Sports & Outdoors,Cycling Helmet,9,60.41,0.21,429.52,Credit Card,Online,South,VIP,2.6,0.0
TXN-105168,CUST-4049,2023-11-25,Books,Data Structures,6,47.65,0.05,271.6,Cash,In-Store,West,New,4.0,0.0
TXN-107030,CUST-3824,27/07/2022,Automotive,Seat Covers Set,3,48.76,0.03,141.89,PayPal,Mobile App,West,,,0.0
TXN-108263,CUST-3183,2022-03-26,Home & Kitchen,Cookware Set,5,141.83,0.09,645.33,Credit Card,Online,,,4.2,0.0
TXN-106276,CUST-3952,2024-10-08,Home & Kitchen,Kitchen Knife Set,5,87.38,0.07,406.32,Debit Card,Online,South,New,3.8,0.0
TXN-109731,CUST-1873,2024-11-29,Toys & Games,Action Figure Set,9,30.69,0.26,204.4,Credit Card,Mobile App,Central,VIP,3.9,0.0
TXN-104531,CUST-3349,2022-02-27,Electronics,Monitor,7,273.67,0.28,1379.3,Debit Card,Online,Central,Premium,4.9,0.0
TXN-102192,CUST-1973,2022-01-19,Toys & Games,Chess Set,7pcs,36.96,0.07,240.61,Bank Transfer,Mobile App,North,New,5.0,0.0
TXN-108496,CUST-1839,2024-01-12,Electronics,Mechanical Keyboard,10,110.19,0.13,958.65,Cash,In-Store,West,Regular,3.4,0.0
TXN-102075,CUST-1713,2024-02-26,Books,SQL Mastery,10,31.55,0.28,-227.16,PayPal,Mobile App,West,UNKNOWN,1.6,0.0
TXN-102582,CUST-1872,2023-11-09,Automotive,USB Car Charger,1,15.42,0.02,15.11,Debit Card,Mobile App,East,New,1.9,0.0
TXN-104362,CUST-3036,2023-07-12,Clothing,Winter Jacket,7,120.58,0.27,616.16,Credit Card,Online,South,VIP,3.7,0.0
TXN-103730,CUST-2288,2023-11-22,Automotive,Car Phone Mount,7,21.13,0.02,144.95,PayPal,In-Store,Central,VIP,1.5,1.0
TXN-105024,CUST-4853,2022-12-31,Automotive,Car Vacuum,1pcs,36.45,0.07,33.9,Debit Card,In-Store,East,VIP,4.7,0.0
TXN-109432,CUST-2815,2024-09-08,Electronics,Laptop,2,968.43,0.28,1394.54,Debit Card,Mobile App,North,Premium,4.3,0.0
TXN-105509,CUST-4475,2023-06-01,Toys & Games,Drone Mini,1,98.39,0.18,80.68,Credit Card,Mobile App,Central,New,3.2,0.0
TXN-108474,CUST-2496,2022-08-25,Home & Kitchen,Desk Lamp,10,38.17,,305.36,PayPal,In-Store,West,VIP,1.6,0.0
TXN-107805,CUST-1678,2024-01-17,Electronics,Monitor,9,306.99,0.19,2237.96,Cash,In-Store,East,New,4.1,1.0
TXN-102696,CUST-3220,2022-05-10,Home & Kitchen,Coffee Maker,7,64.64,0.01,447.96,Credit Card,In-Store,South,,4.5,1.0
TXN-101343,CUST-1409,2023-03-12,Toys & Games,Remote Control Car,2,51.84,0.1,93.31,Cash,In-Store,East,VIP,2.4,0.0
TXN-103287,CUST-1812,2024-11-23,Toys & Games,Play-Doh Kit,3,22.3,0.19,54.19,Credit Card,Online,North,New,1.5,0.0
TXN-103556,CUST-2008,2023-06-01,Toys & Games,Remote Control Car,10,47.69,0.18,391.06,Cash,In-Store,West,Premium,2.8,0.0
TXN-102089,CUST-2373,2023-02-23,Automotive,N/A,8,19.54,0.19,126.62,Cash,In-Store,South,Premium,3.7,0.0
TXN-109588,CUST-3564,2024-02-06,Home & Kitchen,Bed Sheets Set,5,48.36,0.07,224.87,Debit Card,In-Store,West,VIP,2.3,1.0
TXN-106688,CUST-1699,2022-03-16,Electronics,Tablet,2,318.14,0.01,629.92,Debit Card,Mobile App,North,VIP,2.8,0.0
TXN-107427,CUST-2943,2023-11-03,Automotive,UNKNOWN,3,45.44,0.25,102.24,Debit Card,In-Store,South,Regular,4.1,0.0
TXN-101639,CUST-3781,2024-02-11,Books,Deep Work,2,16.73,0.11,29.78,Debit Card,Mobile App,East,New,4.4,0.0
TXN-103734,CUST-1796,2024-02-03,Toys & Games,Chess Set,3,37.51,0.13,97.9,Cash,Mobile App,Central,Premium,4.3,0.0
TXN-109598,CUST-2711,2023-11-18,Electronics,Smartphone,6,734.34,0.27,3216.41,Debit Card,Mobile App,,New,2.7,0.0
TXN-101023,CUST-2974,2024-12-11,Books,Statistics 101,8,27.29,0.19,176.84,Cash,Online,West,Regular,3.7,0.0
TXN-100165,CUST-2711,2022-12-25,Sports & Outdoors,Sleeping Bag,1,83.81,0.27,61.18,Cash,In-Store,West,New,1.7,0.0
TXN-108259,CUST-3417,2023-12-22,Books,Machine Learning Basics,4,33.03,0.05,125.51,Cash,In-Store,East,Regular,3.7,
TXN-103567,CUST-1158,2023-05-25,Books,Deep Work,5,17.41,0.28,62.68,Credit Card,In-Store,West,VIP,4.4,0.0
TXN-106542,CUST-3261,2022-11-03,Clothing,Yoga Pants,6,46.42,0.25,208.89,PayPal,Online,Central,VIP,3.6,0.0
TXN-109366,CUST-4629,2023-08-10,Home & Kitchen,Bed Sheets Set,4,52.44,0.03,203.47,Credit Card,Mobile App,West,VIP,2.5,
TXN-104381,CUST-4776,26/01/2024,Books,The Pragmatic Programmer,3,41.19,0.09,112.45,Cash,Mobile App,West,Premium,2.2,0.0
TXN-108805,CUST-2824,2022-10-24,Beauty & Personal Care,Lip Balm Pack,1,13.32,0.27,9.72,Cash,Mobile App,West,VIP,3.6,0.0
TXN-103630,CUST-3595,2024-12-06,Sports & Outdoors,Cycling Helmet,3,12148.66,0.03,166.04,Credit Card,In-Store,North,VIP,3.6,
TXN-104827,CUST-4547,2022-11-27,Sports & Outdoors,Sleeping Bag,7,75.74,,408.24,Cash,Online,North,New,4.5,0.0
TXN-104106,CUST-2991,2024-05-25,Home & Kitchen,Kitchen Knife Set,4,83.08,0.04,319.03,Bank Transfer,In-Store,East,Premium,4.7,1.0
TXN-108485,CUST-3281,21-05-2024,Electronics,Tablet,4,347.33,0.03,1347.64,Cash,In-Store,West,New,3.1,0.0
TXN-106557,CUST-2778,2022-01-19,Sports & Outdoors,Treadmill,7,638.27,0.28,3216.88,Cash,In-Store,Central,New,3.5,1.0
TXN-106778,CUST-1345,2022-08-17,Home & Kitchen,Kitchen Knife Set,2,83.6,0.27,122.06,Debit Card,Online,West,VIP,1.8,0.0
TXN-106657,CUST-1825,2022-04-23,Clothing,Sunglasses,9,35.79,0.21,254.47,Cash,In-Store,South,Premium,2.9,1.0
TXN-107632,CUST-4400,2023-04-12,Electronics,Monitor,7,327.94,0.02,2249.67,Credit Card,In-Store,Central,New,1.7,1.0
TXN-104932,CUST-3237,2022-06-05,Clothing,Hoodie,5,53.57,0.12,235.71,Cash,Mobile App,East,Regular,2.0,0.0
TXN-100742,CUST-1407,2022-09-14,Home & Kitchen,Desk Lamp,7,34.88,0.09,222.19,Debit Card,In-Store,Central,Premium,2.6,0.0
TXN-100204,CUST-2360,2024-03-21,Sports & Outdoors,Jump Rope,5,13.81,0.0,69.05,Bank Transfer,Online,East,New,2.3,1.0
TXN-103324,CUST-1422,19/08/2024,Beauty & Personal Care,Electric Toothbrush,N/A,47.89,0.26,106.32,Cash,In-Store,Central,Premium,2.0,0.0
TXN-107472,CUST-2822,2023-05-04,Beauty & Personal Care,Sunscreen SPF50,5,19.62,0.14,84.37,Cash,Mobile App,,Premium,1.2,1.0
TXN-102721,CUST-2555,2024-06-10,Home & Kitchen,Air Fryer,8,109.73,0.12,772.5,PayPal,Mobile App,North,Premium,3.2,0.0
TXN-102982,CUST-1452,2023-06-29,Beauty & Personal Care,Sunscreen SPF50,8,19.67,0.02,154.21,PayPal,Mobile App,West,New,1.0,0.0
TXN-103547,CUST-4601,2022-05-20,Automotive,Steering Wheel Cover,3,27.16,0.15,69.26,PayPal,Mobile App,Central,New,1.0,0.0
TXN-104147,CUST-2352,2024-08-09,Books,Python for Data Science,2,41.72,0.13,72.59,Credit Card,Mobile App,South,Regular,3.6,0.0
TXN-100840,CUST-4052,2024-08-14,Sports & Outdoors,Resistance Bands,9pcs,19.38,0.2,139.54,PayPal,Online,Central,New,4.7,0.0
TXN-109094,CUST-1344,2024-10-30,Beauty & Personal Care,Body Lotion,2,19.5,0.1,35.1,Debit Card,Mobile App,South,New,1.2,0.0
TXN-102246,CUST-3749,2022-04-17,Beauty & Personal Care,Beard Trimmer,7,42.69,0.26,221.13,PayPal,In-Store,East,VIP,1.9,0.0
TXN-100266,CUST-4836,2022-08-02,Electronics,Wireless Headphones,10,153.06,0.07,1423.46,PayPal,In-Store,East,Regular,2.0,0.0
TXN-108826,CUST-1513,2023-04-14,Automotive,Car Floor Mats,2,34.15,0.29,48.49,Debit Card,Online,South,Premium,3.8,1.0
TXN-105059,CUST-4870,2022-10-02,Electronics,Wireless Headphones,8,148.68,0.22,927.76,PayPal,In-Store,North,Regular,4.3,1.0
TXN-108346,CUST-3966,2024-10-06,Sports & Outdoors,Water Bottle,10,23.48,0.12,206.62,PayPal,Online,North,Premium,1.6,0.0
TXN-105292,CUST-2074,2024-10-25,Automotive,Steering Wheel Cover,N/A,24.04,0.26,142.32,Debit Card,Mobile App,North,Premium,4.2,0.0
TXN-108362,CUST-2492,2022-11-17,Sports & Outdoors,Sleeping Bag,8,87.84,0.08,646.5,Debit Card,In-Store,Central,VIP,3.8,0.0
