transaction_id,customer_id,transaction_date,category,item,quantity,unit_price,discount,total_spent,payment_method,location,region,customer_segment,rating,returned,year,month_year
TXN-106565,CUST-1653,2022-02-14,Home & Kitchen,Air Fryer,4.0,90.13,0.2,288.416,Bank Transfer,In-Store,East,VIP,1.5,1,2022,2022-02
TXN-100093,CUST-4235,2024-01-04,Beauty & Personal Care,Electric Toothbrush,1.0,46.09,0.04,44.2464,Cash,Mobile App,East,Regular,1.7,0,2024,2024-01
TXN-109243,CUST-4278,2022-05-31,Home & Kitchen,Desk Lamp,6.0,35.54,0.01,211.10760000000002,Bank Transfer,Mobile App,West,VIP,4.5,1,2022,2022-05
TXN-100391,CUST-2077,2023-03-28,Toys & Games,Play-Doh Kit,7.0,21.84,0.22399999999999998,118.63488,Credit Card,Online,South,VIP,2.1,1,2023,2023-03
TXN-109559,CUST-4729,2024-12-05,Automotive,ERROR,3.0,98.7,0.28,213.192,Credit Card,In-Store,North,Regular,2.8,0,2024,2024-12
TXN-104989,CUST-2821,2022-07-19,Books,Deep Work,6.0,17.44,0.21,82.66560000000001,PayPal,Online,West,Premium,2.7,1,2022,2022-07
TXN-109032,CUST-3170,2022-11-06,Automotive,Jump Starter,6.0,73.07,0.19,355.1202,Credit Card,In-Store,South,New,2.1,0,2022,2022-11
TXN-102952,CUST-2578,2024-12-04,Beauty & Personal Care,Hair Dryer,5.0,43.14,0.29,153.147,Bank Transfer,Mobile App,West,VIP,1.9,0,2024,2024-12
TXN-108970,CUST-1699,2024-08-09,Books,The Pragmatic Programmer,2.0,46.14,0.04,88.58879999999999,PayPal,In-Store,North,New,3.7,0,2024,2024-08
TXN-109921,CUST-2169,2022-05-12,Toys & Games,Action Figure Set,1.0,29.64,0.06,27.8616,Cash,Mobile App,East,New,4.3,1,2022,2022-05
TXN-105013,CUST-2847,2023-06-04,Sports & Outdoors,Sleeping Bag,6.0,82.07,0.19,398.8602,Bank Transfer,Online,East,VIP,2.2,0,2023,2023-06
TXN-102979,CUST-3003,2022-12-15,Beauty & Personal Care,Body Lotion,5.0,18.8,0.02,92.12,Bank Transfer,Online,South,Regular,2.0,1,2022,2022-12
TXN-103426,CUST-3396,2024-07-31,Sports & Outdoors,Treadmill,3.0,575.44,0.15,1467.372,Debit Card,Online,South,Premium,3.1,0,2024,2024-07
TXN-108410,CUST-4410,2022-10-25,Beauty & Personal Care,Face Serum,6.0,38.44,0.16,193.7376,Credit Card,Mobile App,West,VIP,2.1,0,2022,2022-10
TXN-101507,CUST-2861,2024-01-05,Sports & Outdoors,Protein Powder,2.0,45.21,0.04,86.8032,Bank Transfer,Mobile App,Central,Premium,2.5,0,2024,2024-01
TXN-106972,CUST-1143,2022-11-05,Automotive,Dash Cam,2.0,91.3,0.29,129.646,Credit Card,In-Store,North,New,3.7,0,2022,2022-11
TXN-101064,CUST-4063,2022-03-12,Books,Data Structures,3.0,48.74,0.17,121.36259999999999,PayPal,Mobile App,North,Premium,4.9,0,2022,2022-03
TXN-109934,CUST-3486,2024-06-13,Beauty & Personal Care,Perfume Set,10.0,94.54,0.19,765.7740000000001,Debit Card,Mobile App,North,New,2.3,0,2024,2024-06
TXN-107152,CUST-4140,2023-07-21,Toys & Games,Remote Control Car,2.0,52.7,0.13,91.69800000000001,Cash,In-Store,South,New,4.4,0,2023,2023-07
TXN-104412,CUST-2450,2022-07-25,Automotive,Dash Cam,4.0,91.21,0.05,346.59799999999996,Debit Card,Online,East,Premium,2.8,1,2022,2022-07
TXN-103211,CUST-2456,2022-11-12,Electronics,Smart Watch,10.0,246.81,0.10600000000000001,2206.4814,Cash,Mobile App,Central,VIP,1.0,0,2022,2022-11
TXN-104527,CUST-1613,2023-03-20,Books,SQL Mastery,4.0,34.21,0.09,124.52440000000001,Bank Transfer,In-Store,South,Regular,1.8,0,2023,2023-03
TXN-100941,CUST-4263,2024-09-30,Home & Kitchen,Blender,5.0,64.08,0.2,256.32,PayPal,Mobile App,East,New,2.2,0,2024,2024-09
TXN-100164,CUST-2955,2024-09-01,Electronics,Webcam,3.0,98.59,0.12,260.2776,Cash,Online,East,VIP,3.6,0,2024,2024-09
TXN-108228,CUST-1653,2024-05-18,Books,Statistics 101,2.0,28.96,0.01,57.3408,PayPal,In-Store,South,New,1.6,0,2024,2024-05
TXN-107636,CUST-1077,2022-08-14,Books,Atomic Habits,5.0,20.98,0.05,99.655,Debit Card,Online,Central,Regular,1.3,1,2022,2022-08
TXN-103329,CUST-2136,2023-08-22,Books,The Pragmatic Programmer,1.0,49.27,0.21,38.923300000000005,Debit Card,Mobile App,North,New,3.8,1,2023,2023-08
TXN-105415,CUST-4057,2023-08-03,Toys & Games,Drone Mini,1.0,87.89,0.11,78.2221,Debit Card,In-Store,South,VIP,4.7,0,2023,2023-08
TXN-107582,CUST-2293,2022-09-11,Electronics,Tablet,6.0,353.73,0.21,1676.6802000000002,Bank Transfer,In-Store,Central,VIP,1.9,0,2022,2022-09
TXN-103157,CUST-3491,2023-10-09,Electronics,Smartphone,7.0,739.13,0.04,4966.9536,PayPal,Mobile App,North,Regular,1.1,1,2023,2023-10
TXN-108118,CUST-1472,2022-11-03,Sports & Outdoors,Yoga Mat,2.0,28.45,0.15,48.364999999999995,Credit Card,Online,North,VIP,3.9,0,2022,2022-11
TXN-105733,CUST-4005,2023-08-24,Books,Machine Learning Basics,9.0,38.28,0.128,300.42143999999996,PayPal,Online,North,Premium,2.9,1,2023,2023-08
TXN-102372,CUST-1993,2023-12-05,Books,Clean Code,2.0,30.58,0.04,58.71359999999999,PayPal,Mobile App,North,Regular,4.1,0,2023,2023-12
TXN-109461,CUST-4327,2024-10-16,Toys & Games,Drone Mini,3.0,81.48,0.15,207.774,PayPal,In-Store,East,Regular,1.6,0,2024,2024-10
TXN-107318,CUST-1503,2024-06-30,Books,Machine Learning Basics,1.0,37.8,0.08,34.775999999999996,Bank Transfer,Online,West,Premium,1.0,0,2024,2024-06
TXN-105392,CUST-4355,2022-10-07,Clothing,Cap,1.0,18.72,0.21,14.7888,Cash,Mobile App,East,VIP,1.2,0,2022,2022-10
TXN-108126,CUST-1618,2022-02-03,Automotive,Car Air Freshener,9.0,10.18,0.18,75.12840000000001,PayPal,In-Store,East,Premium,3.4,0,2022,2022-02
TXN-103001,CUST-2283,2023-10-05,Clothing,Dress Shirt,1.0,36.11,0.19,29.249100000000002,Bank Transfer,Mobile App,East,Regular,3.7,0,2023,2023-10
TXN-102150,CUST-4785,2022-03-02,Sports & Outdoors,Sleeping Bag,9.0,77.9,0.01,694.089,Credit Card,Mobile App,East,Regular,4.1,0,2022,2022-03
TXN-100209,CUST-3306,2022-04-01,Clothing,Running Shoes,6.0,94.83,0.05,540.531,PayPal,Online,West,Regular,1.0,0,2022,2022-04
TXN-107159,CUST-2224,2022-08-20,Toys & Games,Nerf Blaster,1.0,23.52,0.25,17.64,PayPal,In-Store,North,Regular,3.2,0,2022,2022-08
TXN-102329,CUST-1449,2022-11-16,Home & Kitchen,Vacuum Cleaner,2.0,192.49,0.12,338.7824,Debit Card,Mobile App,South,New,2.8,0,2022,2022-11
TXN-104776,CUST-2496,2022-08-17,Home & Kitchen,Coffee Maker,7.0,76.19,0.07,495.9968999999999,PayPal,Online,North,Regular,1.7,0,2022,2022-08
TXN-101613,CUST-4109,2024-12-12,Sports & Outdoors,Water Bottle,7.0,26.89,0.08,173.1716,Bank Transfer,In-Store,South,Premium,1.2,0,2024,2024-12
TXN-101549,CUST-3346,2024-12-05,Home & Kitchen,Coffee Maker,9.0,67.93,0.24,464.6412000000001,PayPal,Mobile App,North,VIP,3.3,0,2024,2024-12
TXN-103793,CUST-2288,2024-04-03,Sports & Outdoors,Jump Rope,9.0,15.08,0.21,107.2188,Cash,In-Store,North,Regular,2.2,0,2024,2024-04
TXN-106814,CUST-2660,2024-12-27,Toys & Games,Drone Mini,1.0,86.57,0.28,62.33039999999999,PayPal,Online,North,New,4.2,0,2024,2024-12
TXN-102058,CUST-2990,2022-07-25,Toys & Games,Chess Set,5.0,40.79,0.3,142.765,Cash,Mobile App,South,Regular,2.9,0,2022,2022-07
TXN-108067,CUST-4868,2022-09-07,Books,The Pragmatic Programmer,5.0,19.47,0.28,70.092,PayPal,In-Store,West,Regular,4.9,0,2022,2022-09
TXN-101351,CUST-2670,2022-04-23,Beauty & Personal Care,Electric Toothbrush,7.0,52.75,0.12,324.94,Bank Transfer,Mobile App,North,New,1.6,0,2022,2022-04
TXN-109257,CUST-4957,2023-06-12,Clothing,Dress Shirt,7.0,36.84,0.14,221.77679999999998,Cash,In-Store,South,Regular,4.9,0,2023,2023-06
TXN-109593,CUST-3678,2023-05-13,Clothing,Running Shoes,5.0,94.03,0.06,441.941,Credit Card,Online,South,VIP,1.7,1,2023,2023-05
TXN-103627,CUST-3498,2022-07-25,Beauty & Personal Care,Beard Trimmer,8.0,43.22,0.13,300.8112,Debit Card,Mobile App,East,Premium,1.7,0,2022,2022-07
TXN-106281,CUST-4169,2022-05-10,Sports & Outdoors,Dumbbells Set,9.0,91.34,0.11,731.6334,Debit Card,Mobile App,South,Premium,1.2,1,2022,2022-05
TXN-109923,CUST-2094,2022-07-17,Sports & Outdoors,Tennis Racket,1.0,72.63,0.18,59.5566,Cash,In-Store,North,New,2.3,0,2022,2022-07
TXN-109250,CUST-4658,2024-05-06,Sports & Outdoors,Sleeping Bag,6.0,78.41,0.27,343.4358,Cash,In-Store,East,VIP,2.48,1,2024,2024-05
TXN-107709,CUST-3856,2024-12-05,Beauty & Personal Care,Shampoo Set,9.0,25.31,0.02,223.2342,Bank Transfer,Online,Central,Regular,4.4,0,2024,2024-12
TXN-108591,CUST-4472,2023-06-09,Beauty & Personal Care,Lip Balm Pack,6.0,12.34,0.05,70.338,PayPal,Mobile App,West,Premium,3.9,0,2023,2023-06
TXN-109736,CUST-2288,2022-05-29,Home & Kitchen,Rice Cooker,4.0,42.48,0.03,164.8224,Bank Transfer,Mobile App,South,VIP,2.9,0,2022,2022-05
TXN-105990,CUST-4833,2022-10-20,Clothing,Sunglasses,1.0,32.1,0.16,26.964,Bank Transfer,In-Store,Central,VIP,1.2,0,2022,2022-10
TXN-106305,CUST-4320,2024-04-12,Toys & Games,Action Figure Set,9.0,31.51,0.11,252.39510000000004,PayPal,Mobile App,West,Premium,2.6,1,2024,2024-04
TXN-101779,CUST-4552,2023-11-05,Clothing,Cap,8.0,20.58,0.25,123.47999999999999,Debit Card,In-Store,North,Regular,1.8,0,2023,2023-11
TXN-109020,CUST-2483,2022-08-24,Electronics,Webcam,2.0,82.94,0.18,136.0216,Cash,In-Store,North,Regular,3.4,0,2022,2022-08
TXN-103661,CUST-2777,2022-01-15,Home & Kitchen,Air Fryer,5.0,102.65,0.11,456.7925,Cash,Mobile App,East,Premium,2.0,0,2022,2022-01
TXN-104843,CUST-1353,2022-08-02,Clothing,Backpack,10.0,55.22,0.26,408.62800000000004,Debit Card,Mobile App,Central,Regular,1.3,0,2022,2022-08
TXN-100414,CUST-3438,2022-07-15,Clothing,Yoga Pants,3.0,47.63,0.15,121.4565,Debit Card,In-Store,Central,New,1.3,0,2022,2022-07
TXN-101577,CUST-1325,2022-09-04,Automotive,Steering Wheel Cover,3.0,26.6,0.04,76.608,Debit Card,Mobile App,Central,New,1.4,1,2022,2022-09
TXN-102859,CUST-2710,2023-12-23,Toys & Games,Nerf Blaster,6.0,26.0,0.14,134.16,Cash,Mobile App,East,Premium,1.8,0,2023,2023-12
TXN-102302,CUST-4189,2024-01-04,Beauty & Personal Care,Beard Trimmer,6.0,44.15,0.02,259.602,PayPal,Online,North,New,2.8,1,2024,2024-01
TXN-100010,CUST-3079,2023-01-01,Automotive,Car Phone Mount,5.0,21.8,0.29,77.39,Credit Card,Mobile App,East,Premium,1.6,0,2023,2023-01
TXN-107091,CUST-3970,2024-03-13,Automotive,Tire Inflator,7.0,43.99,0.06,289.4542,Cash,In-Store,South,VIP,1.3,0,2024,2024-03
TXN-101626,CUST-1038,2023-04-24,Sports & Outdoors,Tennis Racket,3.0,64.86,0.19,157.6098,Cash,In-Store,South,VIP,2.7800000000000002,0,2023,2023-04
TXN-108081,CUST-3475,2024-09-07,Toys & Games,Card Game Bundle,2.0,15.56,0.26,23.0288,Bank Transfer,Online,South,Regular,1.3,1,2024,2024-09
TXN-100422,CUST-1093,2024-08-22,Electronics,Bluetooth Speaker,2.0,83.09,0.09,151.2238,Debit Card,In-Store,Central,Premium,1.8,1,2024,2024-08
TXN-100086,CUST-1369,2024-01-20,Home & Kitchen,Kitchen Knife Set,7.0,96.47,0.29,479.45589999999993,PayPal,In-Store,East,Regular,2.8,0,2024,2024-01
TXN-109941,CUST-2059,2023-12-05,Beauty & Personal Care,Face Serum,1.0,37.75,0.02,36.995,Bank Transfer,Mobile App,North,Regular,4.1,0,2023,2023-12
TXN-109807,CUST-1153,2022-08-01,Electronics,Smartphone,8.0,759.07,0.15,5161.676,Debit Card,Online,West,VIP,4.9,0,2022,2022-08
TXN-102611,CUST-1481,2023-03-04,Books,SQL Mastery,2.0,30.69,0.25,46.035000000000004,PayPal,In-Store,South,New,4.8,1,2023,2023-03
TXN-107574,CUST-2475,2024-05-08,Automotive,Car Air Freshener,8.0,9.19,0.25,55.14,Credit Card,Online,Central,Premium,2.2,0,2024,2024-05
TXN-107954,CUST-2315,2022-05-18,Sports & Outdoors,Treadmill,2.0,607.73,0.28,875.1312,Bank Transfer,Mobile App,North,Premium,1.2,0,2022,2022-05
TXN-109146,CUST-3626,2024-10-25,Electronics,Bluetooth Speaker,4.0,79.67,0.01,315.4932,Debit Card,Mobile App,North,VIP,3.22,0,2024,2024-10
TXN-102930,CUST-3743,2023-06-28,Automotive,Seat Covers Set,6.0,52.47,0.24,239.26319999999998,Cash,Online,West,Regular,1.5,0,2023,2023-06
TXN-109218,CUST-1288,2022-11-29,Sports & Outdoors,Yoga Mat,7.0,29.73,0.18,170.6502,Debit Card,Online,North,VIP,2.5,1,2022,2022-11
TXN-107645,CUST-3094,2024-08-02,Home & Kitchen,Rice Cooker,10.0,45.11,0.25,338.32500000000005,Bank Transfer,In-Store,East,VIP,1.8,0,2024,2024-08
TXN-101860,CUST-4348,2022-02-15,Sports & Outdoors,Yoga Mat,8.0,29.37,0.2,187.96800000000002,PayPal,Online,North,Premium,1.7,0,2022,2022-02
TXN-101968,CUST-2919,2022-02-05,Home & Kitchen,Toaster Oven,10.0,80.32,0.25,602.4,Cash,Online,South,Regular,1.9,1,2022,2022-02
TXN-103243,CUST-2214,2024-02-28,Sports & Outdoors,Treadmill,8.0,633.08,0.26,3747.8336000000004,Debit Card,Online,East,Premium,2.6,0,2024,2024-02
TXN-102017,CUST-1688,2022-10-10,Books,The Pragmatic Programmer,1.0,48.68,0.2,38.944,Debit Card,Mobile App,North,Regular,3.2600000000000002,0,2022,2022-10
TXN-100645,CUST-3674,2023-08-16,Toys & Games,Chess Set,1.0,39.6,0.24,30.096,Cash,In-Store,North,New,2.1,0,2023,2023-08
TXN-102951,CUST-1565,2022-01-25,Toys & Games,Nerf Blaster,6.0,23.43,0.04,134.9568,PayPal,In-Store,West,New,4.0,0,2022,2022-01
TXN-101350,CUST-4904,2023-02-03,Clothing,Dress Shirt,9.0,36.16,0.27,237.57119999999995,Cash,In-Store,North,ERROR,4.4,0,2023,2023-02
TXN-107883,CUST-4091,2022-10-22,Toys & Games,Jigsaw Puzzle,6.0,19.05,0.28,82.296,Bank Transfer,In-Store,Central,New,1.2,0,2022,2022-10
TXN-100390,CUST-4263,2023-04-19,Automotive,Jump Starter,7.0,72.14,0.24,383.7848,Credit Card,Mobile App,East,Premium,2.6,0,2023,2023-04
TXN-104883,CUST-3292,2022-03-03,Books,Statistics 101,4.0,28.36,0.19,91.88640000000001,Credit Card,In-Store,South,VIP,2.8,0,2022,2022-03
TXN-101432,CUST-4454,2024-05-20,Clothing,Yoga Pants,6.0,44.48,0.11,237.5232,Cash,In-Store,East,New,4.4,0,2024,2024-05
TXN-105731,CUST-3644,2022-07-06,Home & Kitchen,Bed Sheets Set,8.0,54.82,0.2,350.848,Debit Card,In-Store,North,VIP,4.7,0,2022,2022-07
TXN-106582,CUST-2858,2023-01-07,Clothing,Dress Shirt,5.0,37.4,0.22,145.86,Credit Card,Mobile App,Central,Regular,2.88,0,2023,2023-01
TXN-100706,CUST-4282,2023-05-24,Books,Atomic Habits,1.0,18.81,0.27,13.7313,Cash,Mobile App,West,VIP,3.2,0,2023,2023-05
TXN-101765,CUST-4100,2023-10-13,Clothing,Sunglasses,9.0,38.48,0.05,329.00399999999996,Credit Card,Mobile App,South,New,3.7,0,2023,2023-10
TXN-105881,CUST-3722,2023-01-28,Books,Atomic Habits,4.0,21.56,0.16,72.4416,PayPal,Online,South,New,3.9,0,2023,2023-01
TXN-105781,CUST-2438,2022-04-19,Automotive,Steering Wheel Cover,8.0,26.6,0.06,200.032,Cash,Mobile App,West,New,5.0,0,2022,2022-04
TXN-104392,CUST-1863,2024-01-01,Electronics,Bluetooth Speaker,5.0,81.35,0.14,349.805,Debit Card,In-Store,South,New,4.0,0,2024,2024-01
TXN-105268,CUST-3438,2024-01-14,Books,The Pragmatic Programmer,8.0,45.05,0.05,342.37999999999994,Credit Card,Mobile App,Central,VIP,4.1,0,2024,2024-01
TXN-108877,CUST-1412,2024-02-15,Automotive,Car Air Freshener,4.0,9.41,0.13,32.7468,Bank Transfer,Mobile App,North,VIP,1.3,1,2024,2024-02
TXN-104672,CUST-3304,2023-08-13,Beauty & Personal Care,Body Lotion,4.0,19.55,0.07,72.726,Cash,In-Store,East,ERROR,4.3,1,2023,2023-08
TXN-100552,CUST-4036,2022-07-28,Clothing,Running Shoes,7.0,83.57,0.21,462.1421,Cash,In-Store,North,Premium,2.4,1,2022,2022-07
TXN-102055,CUST-2866,2022-06-26,Beauty & Personal Care,Electric Toothbrush,3.0,53.51,0.13,139.6611,Cash,Online,West,Premium,4.0,0,2022,2022-06
TXN-107014,CUST-3215,2022-11-30,Automotive,Seat Covers Set,6.0,51.95,0.17,258.711,Credit Card,Online,West,New,2.8,0,2022,2022-11
TXN-105993,CUST-3750,2024-03-24,Clothing,Cap,8.0,19.62,0.23,120.85920000000002,Debit Card,Online,East,Premium,4.6,0,2024,2024-03
TXN-108708,CUST-4588,2023-09-09,Sports & Outdoors,Yoga Mat,6.0,31.53,0.2,151.34400000000002,Credit Card,Mobile App,South,Regular,3.0,0,2023,2023-09
TXN-108891,CUST-1417,2024-02-28,Sports & Outdoors,Tennis Racket,8.0,68.84,0.01,545.2128,Cash,Online,West,Regular,1.2,0,2024,2024-02
TXN-104874,CUST-2401,2022-03-16,Electronics,Monitor,5.0,319.34,0.15,1357.1949999999997,Bank Transfer,Online,West,New,4.9,0,2022,2022-03
TXN-108146,CUST-1687,2022-11-10,Home & Kitchen,Rice Cooker,6.0,40.84,0.24,186.23040000000003,PayPal,Online,East,New,1.5,0,2022,2022-11
TXN-106063,CUST-2502,2024-11-03,Electronics,Webcam,9.0,93.55,0.23,648.3014999999999,PayPal,Mobile App,South,Regular,1.7,1,2024,2024-11
TXN-102747,CUST-1484,2024-03-18,Toys & Games,Drone Mini,1.0,84.26,0.18,69.09320000000001,Credit Card,In-Store,South,New,1.7,0,2024,2024-03
TXN-108727,CUST-3493,2022-07-15,Sports & Outdoors,Yoga Mat,4.0,32.63,0.29,92.6692,Credit Card,In-Store,South,New,4.9,0,2022,2022-07
TXN-102174,CUST-1117,2024-05-18,Home & Kitchen,Desk Lamp,2.0,33.29,0.05,63.251,Bank Transfer,Online,Central,Regular,3.0,0,2024,2024-05
TXN-100250,CUST-1557,2023-02-20,Books,The Pragmatic Programmer,4.0,44.56,0.02,174.67520000000002,Bank Transfer,In-Store,North,Regular,1.7,0,2023,2023-02
TXN-108056,CUST-2590,2022-08-09,Sports & Outdoors,Cycling Helmet,1.0,60.86,0.24,46.2536,Debit Card,Mobile App,Central,Premium,1.5,0,2022,2022-08
TXN-102400,CUST-4416,2023-05-12,Beauty & Personal Care,Face Serum,3.0,37.1,0.05,105.735,Debit Card,Mobile App,West,New,4.6,0,2023,2023-05
TXN-103020,CUST-4740,2024-01-10,Toys & Games,Nerf Blaster,6.0,25.86,0.21,122.5764,Bank Transfer,Online,East,New,3.3200000000000003,0,2024,2024-01
TXN-100575,CUST-3643,2022-02-13,Beauty & Personal Care,Electric Toothbrush,6.0,48.62,0.25,218.78999999999996,Bank Transfer,In-Store,North,Premium,2.0,0,2022,2022-02
TXN-107300,CUST-1639,2024-03-09,Clothing,Winter Jacket,2.0,117.23,0.12,206.3248,Credit Card,Mobile App,South,Premium,1.8,0,2024,2024-03
TXN-109666,CUST-1187,2024-05-26,Sports & Outdoors,Resistance Bands,5.0,19.99,0.08,91.954,PayPal,In-Store,North,Premium,1.5,0,2024,2024-05
TXN-109751,CUST-3984,2023-03-26,Toys & Games,Nerf Blaster,10.0,25.39,0.27,185.347,PayPal,Mobile App,West,Premium,5.0,0,2023,2023-03
TXN-109212,CUST-3161,2022-12-06,Sports & Outdoors,Treadmill,10.0,605.07,0.05,5748.165000000001,Bank Transfer,Mobile App,Central,New,3.1,0,2022,2022-12
TXN-108763,CUST-4642,2022-03-05,Toys & Games,Drone Mini,10.0,94.66,0.08,870.872,Debit Card,Mobile App,North,Regular,5.0,1,2022,2022-03
TXN-106082,CUST-3908,2023-10-22,Automotive,Jump Starter,10.0,82.06,0.3,574.42,Bank Transfer,Online,South,VIP,1.4,0,2023,2023-10
TXN-106918,CUST-4930,2022-11-14,Sports & Outdoors,Tennis Racket,8.0,70.51,0.21,445.62320000000005,Cash,Online,North,VIP,4.0,0,2022,2022-11
TXN-108840,CUST-3591,2022-03-07,Beauty & Personal Care,Face Cream,4.0,29.27,0.1,105.372,Bank Transfer,Online,Central,New,3.9,0,2022,2022-03
TXN-109782,CUST-3324,2023-11-04,Books,SQL Mastery,6.0,31.83,0.14,164.2428,PayPal,Online,Central,VIP,3.8,0,2023,2023-11
TXN-105799,CUST-3971,2022-09-01,Automotive,Car Phone Mount,10.0,20.95,0.2,167.60000000000002,Bank Transfer,Online,North,Premium,1.2,0,2022,2022-09
TXN-107882,CUST-4083,2024-09-08,Automotive,Car Air Freshener,7.0,9.52,0.16,55.977599999999995,Bank Transfer,Online,West,VIP,2.8,0,2024,2024-09
TXN-103642,CUST-4244,2024-09-23,Toys & Games,Card Game Bundle,6.0,14.85,0.25,66.82499999999999,PayPal,Online,East,VIP,1.5,0,2024,2024-09
TXN-104487,CUST-3836,2022-02-06,Home & Kitchen,Air Fryer,1.0,108.73,0.03,105.4681,Debit Card,Mobile App,Central,Premium,2.94,1,2022,2022-02
TXN-100846,CUST-3794,2024-05-13,Beauty & Personal Care,Beard Trimmer,2.0,49.01,0.17,81.35659999999999,PayPal,Online,East,Premium,1.8,0,2024,2024-05
TXN-106695,CUST-1085,2023-06-05,Beauty & Personal Care,Face Cream,6.0,29.2,0.19,141.912,PayPal,In-Store,East,New,2.2,0,2023,2023-06
TXN-107646,CUST-1679,2022-02-02,Automotive,Car Air Freshener,1.0,10.51,0.07,9.774299999999998,Bank Transfer,In-Store,Central,Premium,1.1,0,2022,2022-02
TXN-101902,CUST-3579,2024-08-23,Automotive,Car Air Freshener,10.0,9.63,0.02,94.37400000000001,Credit Card,Mobile App,Central,VIP,1.4,0,2024,2024-08
TXN-107358,CUST-1512,2024-04-18,Sports & Outdoors,Treadmill,1.0,544.49,0.17,451.9267,Bank Transfer,Online,Central,New,1.2,0,2024,2024-04
TXN-107764,CUST-1645,2022-12-21,Sports & Outdoors,Protein Powder,1.0,48.7,0.02,47.726,PayPal,Mobile App,North,New,4.6,0,2022,2022-12
TXN-100157,CUST-1781,2022-08-14,Toys & Games,Remote Control Car,4.0,53.21,0.01,210.7116,Credit Card,Online,East,New,1.6,0,2022,2022-08
TXN-105563,CUST-4758,2024-12-12,Clothing,Cap,10.0,18.32,0.29,130.07199999999997,Cash,Mobile App,North,Premium,4.1,1,2024,2024-12
TXN-101616,CUST-4278,2024-08-25,Books,Atomic Habits,7.0,19.14,0.11,119.24220000000001,Bank Transfer,In-Store,North,Regular,2.0,0,2024,2024-08
TXN-105468,CUST-3520,2023-10-09,Automotive,USB Car Charger,7.0,15.99,0.06,105.2142,Cash,Mobile App,North,New,1.6,0,2023,2023-10
TXN-103278,CUST-3795,2023-05-16,Beauty & Personal Care,Face Serum,1.0,36.76,0.258,27.27592,Bank Transfer,In-Store,Central,VIP,2.0,0,2023,2023-05
TXN-108352,CUST-2819,2023-03-18,Toys & Games,Remote Control Car,7.0,45.04,0.16,264.8352,Credit Card,Online,West,Regular,4.3,0,2023,2023-03
TXN-104455,CUST-1432,2022-05-19,Sports & Outdoors,Tennis Racket,10.0,71.06,0.2,568.48,Credit Card,In-Store,Central,New,4.1,0,2022,2022-05
TXN-108367,CUST-3331,2022-05-27,Electronics,Mechanical Keyboard,7.0,116.09,0.16,682.6092,Debit Card,Online,West,New,2.1,0,2022,2022-05
TXN-109623,CUST-2816,2023-08-30,Beauty & Personal Care,Electric Toothbrush,6.0,51.78,0.18,254.75760000000002,Bank Transfer,Mobile App,East,ERROR,3.8,0,2023,2023-08
TXN-109611,CUST-4181,2024-12-11,Toys & Games,Chess Set,1.0,39.41,0.3,27.586999999999996,Debit Card,In-Store,Central,Regular,4.2,0,2024,2024-12
TXN-106282,CUST-3664,2022-11-05,Home & Kitchen,Vacuum Cleaner,6.0,189.13,0.07,1055.3454,Debit Card,Mobile App,Central,VIP,1.0,0,2022,2022-11
TXN-109471,CUST-2009,2022-01-10,Clothing,Sneakers,2.0,72.88,0.17,120.98079999999999,Cash,In-Store,West,Regular,4.5,0,2022,2022-01
TXN-105378,CUST-1546,2024-12-21,Automotive,Car Floor Mats,1.0,32.81,0.01,32.4819,Cash,Online,East,Regular,1.9,0,2024,2024-12
TXN-102586,CUST-2216,2022-01-21,Sports & Outdoors,Sleeping Bag,6.0,78.25,0.11,417.855,Debit Card,Mobile App,East,New,3.0,0,2022,2022-01
TXN-107078,CUST-1885,2022-10-08,Toys & Games,Play-Doh Kit,2.0,21.18,0.03,41.0892,PayPal,Mobile App,North,Regular,2.1,1,2022,2022-10
TXN-103069,CUST-4490,2022-04-26,Sports & Outdoors,Cycling Helmet,7.0,64.73,0.19,367.01910000000004,Credit Card,Online,West,Premium,2.0,0,2022,2022-04
TXN-104171,CUST-3093,2023-01-17,Books,Business Analytics,1.0,38.68,0.21,30.5572,Debit Card,In-Store,South,ERROR,4.1,0,2023,2023-01
TXN-109693,CUST-3259,2022-12-21,Sports & Outdoors,Yoga Mat,3.0,31.06,0.14,80.1348,PayPal,In-Store,South,New,4.4,0,2022,2022-12
TXN-109670,CUST-4621,2022-08-12,Clothing,Running Shoes,7.0,82.77,0.0,579.39,Debit Card,Online,South,Regular,4.6,1,2022,2022-08
TXN-101336,CUST-2080,2024-10-15,Electronics,Smart Watch,6.0,259.41,0.14,1338.5556,Debit Card,Mobile App,North,New,4.7,1,2024,2024-10
TXN-104904,CUST-3374,2024-04-22,Sports & Outdoors,Water Bottle,3.0,23.27,0.06,65.6214,PayPal,Mobile App,East,Premium,3.2,0,2024,2024-04
TXN-105152,CUST-2485,2024-01-13,Sports & Outdoors,Cycling Helmet,1.0,57.69,0.05,54.805499999999995,Debit Card,Mobile App,West,Regular,1.5,0,2024,2024-01
TXN-109768,CUST-3319,2022-04-29,Automotive,USB Car Charger,7.0,16.19,0.04,108.7968,Credit Card,In-Store,South,New,2.7,0,2022,2022-04
TXN-106830,CUST-1087,2022-03-19,Sports & Outdoors,Protein Powder,9.0,53.87,0.3,339.381,Credit Card,In-Store,Central,VIP,3.4,0,2022,2022-03
